order_id,customer_id,product_id,order_date,sales,quantity_sold,shipping_cost
1837,1194,68,17/06/2024,666.72,9,29.93
1838,520,99,08/09/2024,871.38,7,12.48
1839,223,76,09/12/2024,854.88,8,46.1
1840,1289,28,15/04/2024,830.45,7,17.3
1841,203,1,13/03/2024,462.21,10,36.69
1842,89,48,14/07/2024,978.17,2,14.92
1843,450,96,29/09/2024,972.21,6,47.03
1844,1197,72,11/05/2024,580.82,10,15.79
1845,1744,35,15/02/2024,113.74,1,12.39
1846,1953,3,05/12/2024,292.24,1,40.22
1847,174,76,09/02/2024,469.47,10,31.16
1848,1351,93,10/03/2024,697.14,4,39.11
1849,152,87,28/08/2024,283.28,3,12.08
1850,1763,96,23/10/2024,54.82,9,43.47
1851,1885,84,01/11/2024,294.44,3,30.1
1852,1807,77,29/04/2024,62.67,3,47.5
1853,342,78,25/07/2024,519.49,6,33.12
1854,1930,61,24/11/2024,365.54,6,9.96
1855,629,60,28/04/2024,757.29,8,9.58
1856,935,73,18/07/2024,518.76,7,18.45
1857,1766,93,11/05/2024,568.49,9,18.93
1858,302,34,05/07/2024,82.52,3,21.9
1859,8,38,27/04/2024,449.53,4,49.85
1860,1042,2,06/07/2024,987.77,7,38.5
1861,1794,83,10/04/2024,576.72,7,8.93
1862,1799,60,14/04/2024,557.94,5,18.76
1863,904,90,07/06/2024,426.28,1,5.66
1864,18,18,04/12/2024,63.2,3,49.02
1865,1967,49,06/03/2024,712.07,7,21.11
1866,1045,7,21/05/2024,395.99,3,17.48
1867,109,3,28/10/2024,25.95,2,20.31
1868,1640,48,20/12/2023,660.66,6,6.48
1869,520,26,22/05/2024,810.25,7,13.44
1870,1511,90,13/03/2024,12.06,7,32.6
1871,1522,48,16/01/2024,452.09,4,26.81
1872,942,50,02/09/2024,544.65,6,47.57
1873,455,36,05/07/2024,324.59,7,40.59
1874,1203,7,06/04/2024,113.24,10,26.54
1875,387,99,01/03/2024,771.2,8,29.02
1876,1702,59,24/10/2024,742.15,1,7.82
1877,564,26,01/09/2024,467.66,7,31.95
1878,1795,21,12/11/2024,484.3,3,35.34
1879,1761,84,12/08/2024,809.59,7,29.08
1880,1440,42,21/08/2024,189.76,5,28.75
1881,13,95,10/09/2024,950.61,6,21.64
1882,542,20,06/10/2024,196.6,2,38.33
1883,1365,54,21/05/2024,123.07,4,36.82
1884,222,19,19/03/2024,70.66,3,36.59
1885,1103,86,10/08/2024,431.7,5,32.91
1886,913,75,29/01/2024,393.07,1,49.94
1887,688,46,23/02/2024,963.59,4,28.02
1888,257,50,21/05/2024,185.16,6,15.65
1889,492,62,25/04/2024,334.8,6,18.45
1890,1846,39,28/02/2024,658.79,10,46.62
1891,1754,60,19/05/2024,680.04,2,22.98
1892,1159,89,28/12/2023,779.78,8,48.44
1893,640,35,15/12/2024,210.6,10,31.9
1894,1592,6,08/12/2024,318.22,1,28.83
1895,1179,35,10/01/2024,518.87,5,10.1
1896,1342,42,03/01/2024,882.12,5,48.46
1897,941,32,10/08/2024,986.86,4,10.62
1898,1,91,17/08/2024,666.84,9,15.29
1899,523,66,09/08/2024,96.63,6,21.51
1900,1022,99,05/03/2024,304.39,4,49.35
1901,1291,78,12/12/2024,595.91,7,22.68
1902,492,85,25/04/2024,580.37,4,39.03
1903,1086,51,30/05/2024,372.7,1,41.4
1904,622,64,07/02/2024,920.86,7,19.37
1905,440,38,10/12/2024,631.5,4,41.32
1906,701,76,13/10/2024,89.53,8,10.13
1907,265,97,08/04/2024,15.12,10,49.99
1908,354,33,07/02/2024,290.34,3,33.85
1909,1381,17,18/02/2024,233.71,6,8.87
1910,1198,81,23/08/2024,995.89,7,35.2
1911,1494,26,27/10/2024,605.74,4,17.45
1912,1638,92,26/07/2024,669.14,3,34.62
1913,1783,21,13/03/2024,26.18,9,23.4
1914,665,95,21/05/2024,205.34,5,37.43
1915,1098,71,23/05/2024,394.31,3,43.27
1916,1550,33,10/09/2024,740.13,4,43.59
1917,1723,3,06/05/2024,372.16,6,13.43
1918,188,4,02/03/2024,709.7,10,8.42
1919,1527,32,03/09/2024,259.23,3,22.16
1920,721,11,10/10/2024,261.83,1,33.84
1921,1465,8,15/02/2024,234.35,2,35.94
1922,785,91,29/01/2024,137.64,3,32.28
1923,1919,91,24/11/2024,926.97,4,43.71
1924,211,41,03/12/2024,215.6,3,5.8
1925,1122,25,21/06/2024,590.6,2,7.65
1926,1986,36,12/06/2024,65.59,5,23.92
1927,541,57,15/02/2024,979.24,3,10.28
1928,687,78,13/05/2024,989.04,1,33.62
1929,495,91,04/04/2024,854.83,3,11.37
1930,1870,35,29/01/2024,62.07,1,31
1931,1590,78,17/06/2024,279.24,5,9.2
1932,1209,43,15/04/2024,647,4,21.52
1933,1946,11,20/05/2024,617.55,10,14.88
1934,143,26,28/11/2024,300.54,8,38.61
1935,1735,42,13/11/2024,89.59,5,19.44
1936,1746,68,07/10/2024,30.8,8,39.3
1937,1293,68,03/09/2024,913.77,6,25.55
1938,106,78,07/11/2024,730.8,7,11.51
1939,1019,87,29/06/2024,405.03,10,38.77
1940,1599,89,20/03/2024,320.99,6,17.48
1941,1237,48,16/07/2024,620.2,3,15.34
1942,1577,96,10/10/2024,257.91,7,15.16
1943,1598,30,07/01/2024,465.58,10,6.65
1944,1116,25,03/09/2024,745.92,6,48.96
1945,1003,39,23/09/2024,319.16,4,29.12
1946,10,74,19/08/2024,343.04,9,34.11
1947,1647,24,26/03/2024,215.27,9,6.97
1948,1013,75,28/03/2024,345.89,7,29.85
1949,542,37,04/10/2024,803.8,4,12.7
1950,242,81,03/02/2024,677.7,3,23.14
1951,1533,87,27/06/2024,438.14,7,24.75
1952,445,83,14/06/2024,780.65,8,42.67
1953,369,61,28/12/2023,751.19,5,32.09
1954,885,19,19/10/2024,16.91,7,38.13
1955,162,12,13/08/2024,449.34,7,10.7
1956,282,47,23/06/2024,830.55,4,15.45
1957,460,92,06/11/2024,725.95,9,35.24
1958,1011,61,26/04/2024,729.53,5,49.53
1959,1534,18,02/03/2024,224.65,10,8.27
1960,308,8,19/12/2024,786.15,9,38.31
1961,943,25,01/02/2024,538.42,1,5.1
1962,741,9,29/03/2024,715.73,7,38.48
1963,1171,2,01/02/2024,176.62,4,39.68
1964,42,90,01/04/2024,412.41,9,44.69
1965,437,61,29/09/2024,248.85,3,33.02
1966,1761,90,07/02/2024,369.3,3,41.03
1967,923,64,30/10/2024,131.11,4,5.9
1968,951,76,17/09/2024,433.11,5,39.62
1969,1841,65,30/11/2024,979.13,4,15.55
1970,126,22,23/10/2024,110.62,4,19.29
1971,147,17,21/11/2024,876.04,10,39.5
1972,1701,56,22/03/2024,508.32,8,25.73
1973,1485,97,21/11/2024,683.25,3,22.19
1974,1772,15,27/01/2024,146.4,2,45.12
1975,551,6,01/11/2024,327.26,8,29.87
1976,1390,53,05/06/2024,53.7,1,45.05
1977,1650,93,17/04/2024,137.3,8,22.24
1978,420,54,10/04/2024,236.58,7,31.61
1979,879,72,09/11/2024,594.88,5,26.81
1980,468,76,26/04/2024,810.79,4,23.87
1981,257,8,29/09/2024,923.71,3,17.23
1982,1241,47,14/11/2024,133.39,10,7.15
1983,1275,20,29/05/2024,960.52,8,9.26
1984,1504,16,10/04/2024,955.42,7,15.13
1985,23,6,07/06/2024,983.64,10,14.31
1986,47,83,02/05/2024,581.74,4,29.03
1987,925,53,31/03/2024,944.68,2,29.57
1988,25,18,28/10/2024,987.01,7,40.01
1989,1157,36,08/05/2024,241.01,8,41.98
1990,154,81,18/07/2024,285.19,3,44.9
1991,1423,88,13/01/2024,792.89,3,5.22
1992,655,49,17/06/2024,170.77,4,32.2
1993,1241,81,16/02/2024,170.03,1,33.86
1994,340,48,02/06/2024,81.43,7,16.6
1995,152,41,17/04/2024,941.39,6,40.14
1996,596,8,09/06/2024,771,7,48.82
1997,1248,86,20/01/2024,68.43,5,9.16
1998,777,36,22/08/2024,252.24,2,5.83
1999,292,18,24/11/2024,877.21,3,46.92
2000,529,19,09/08/2024,355.75,3,25.53
2001,1755,74,03/09/2024,392.34,7,19.32
2002,810,85,13/02/2024,30.32,9,8.31
2003,1087,82,24/10/2024,615.28,5,18.92
2004,1085,10,27/02/2024,107.63,10,25.37
2005,1971,1,08/06/2024,856.13,5,42.8
2006,1530,59,17/12/2024,795.66,8,17.41
2007,1947,50,18/04/2024,38.92,8,34.86
2008,1353,15,30/07/2024,106.77,6,38.8
2009,1354,56,02/07/2024,383.22,7,47.96
2010,1506,60,10/06/2024,272.23,10,12.05
2011,1428,69,18/05/2024,248.15,8,19.31
2012,20,10,13/02/2024,960.44,4,46.81
2013,1074,49,23/02/2024,366.12,5,12.28
2014,254,80,10/05/2024,784.49,5,25.22
2015,745,83,24/04/2024,161.35,9,42.84
2016,281,26,24/05/2024,665.56,1,31.33
2017,692,67,18/04/2024,911.12,5,49.93
2018,1343,59,24/07/2024,259.66,4,34.54
2019,1358,47,25/07/2024,957.11,6,16.4
2020,432,48,14/08/2024,332.36,8,5.06
2021,651,51,02/06/2024,667.11,1,26.19
2022,215,96,07/03/2024,200.49,6,43.69
2023,210,97,26/12/2023,809.92,2,9.45
2024,1674,91,19/11/2024,714.52,7,32.77
2025,1368,62,24/05/2024,897.48,5,13.05
2026,95,74,17/02/2024,698.43,10,39.62
2027,1948,58,24/10/2024,181.89,6,22.64
2028,827,33,10/06/2024,432.88,7,46.01
2029,69,71,14/06/2024,493.53,7,46.82
2030,768,66,14/12/2024,255.55,4,44.21
2031,1705,91,04/01/2024,525.76,9,39.78
2032,1399,44,02/10/2024,534.49,4,19.81
2033,286,91,04/09/2024,974.64,9,36.99
2034,1257,85,13/10/2024,484.83,8,44.8
2035,916,88,22/07/2024,17.59,5,33.57
2036,672,17,09/10/2024,873.16,2,23.4
2037,1643,10,27/11/2024,163.82,8,47.63
2038,580,17,22/06/2024,832.9,1,31.19
2039,1509,6,21/11/2024,982.41,4,6.94
2040,1855,53,07/05/2024,942.14,9,7.14
2041,1785,6,21/05/2024,205.26,7,43.2
2042,1698,95,27/05/2024,520.45,5,31.68
2043,466,58,06/01/2024,470.03,9,33.46
2044,777,82,12/08/2024,887.57,1,18.68
2045,732,70,27/08/2024,939.08,2,49.42
2046,595,54,08/02/2024,209.52,7,44.35
2047,378,19,08/03/2024,883.59,5,44.27
2048,1505,97,04/01/2024,815.44,5,22.51
2049,14,76,13/03/2024,170.2,7,38.96
2050,1901,31,16/08/2024,864.2,6,16.73
2051,303,70,28/05/2024,800.74,5,45.31
2052,1562,22,25/11/2024,892.45,3,16.89
2053,1490,89,13/11/2024,936.98,8,9.29
2054,975,78,25/02/2024,261.52,9,14.92
2055,1536,3,11/10/2024,833.98,2,35.34
2056,1875,12,07/06/2024,738.56,9,24.09
2057,436,59,17/04/2024,580.15,3,8.92
2058,131,58,01/06/2024,487.62,3,42.92
2059,606,34,10/12/2024,482.54,5,21.93
2060,333,31,21/10/2024,590.71,9,16.93
2061,157,86,27/02/2024,863.19,8,30.3
2062,942,95,03/03/2024,409.94,9,10.98
2063,457,71,10/02/2024,224.83,8,11.31
2064,1126,55,11/07/2024,68.67,4,21.15
2065,1304,38,20/01/2024,783.56,4,42.05
2066,1830,12,05/02/2024,601.56,1,40.43
2067,1666,51,24/06/2024,478.17,7,12.42
2068,1733,28,11/10/2024,36.89,2,11.27
2069,594,80,05/12/2024,521.01,6,28.59
2070,1900,87,20/07/2024,981.58,2,14.22
2071,1977,61,30/10/2024,421.19,3,46.58
2072,322,81,29/04/2024,726.48,2,14.13
2073,1469,79,06/12/2024,860.71,7,23.34
2074,1023,34,04/09/2024,587.3,3,16.85
2075,1863,52,01/11/2024,864.04,2,5.04
2076,1470,92,06/12/2024,634.16,1,37.44
2077,1710,89,01/03/2024,461.11,9,23.31
2078,1227,48,02/02/2024,766.28,5,20.98
2079,13,25,30/11/2024,241.72,8,19.45
2080,1813,22,04/11/2024,824.79,5,45.57
2081,1146,30,21/07/2024,990.79,1,48.9
2082,1014,65,07/01/2024,158.84,3,25.59
2083,1049,87,21/04/2024,547.02,6,7.78
2084,1443,66,19/03/2024,452.18,7,49.08
2085,541,81,27/01/2024,105.82,6,21.33
2086,1250,7,16/05/2024,205.03,5,43.61
2087,520,14,05/03/2024,38.95,5,47.68
2088,408,59,20/07/2024,437.33,5,29.34
2089,234,44,16/03/2024,175.42,1,6.03
2090,1316,73,12/11/2024,173.52,2,5.82
2091,1226,15,27/08/2024,459.84,8,13.04
2092,1404,46,16/02/2024,577.93,1,43.21
2093,700,67,11/05/2024,559.94,8,47.12
2094,1442,95,19/04/2024,784.24,7,40
2095,914,9,04/05/2024,975.27,2,14.78
2096,683,77,15/09/2024,45.55,6,49.3
2097,947,40,19/06/2024,900.39,2,34.64
2098,1836,41,21/10/2024,610.53,2,17.34
2099,71,39,24/10/2024,331.42,4,48.75
2100,1093,7,02/07/2024,378.24,6,39.93
2101,1821,57,16/01/2024,185.65,1,20.05
2102,1621,66,07/12/2024,34.46,6,40.52
2103,1286,90,29/05/2024,762.88,10,12.57
2104,1541,6,30/11/2024,592.47,10,22.18
2105,1254,38,29/08/2024,537.73,6,38.95
2106,1280,78,14/09/2024,301.08,7,25.93
2107,318,47,20/07/2024,954.98,9,21.77
2108,1018,52,06/12/2024,886.43,6,49.37
2109,245,50,18/08/2024,180.35,10,43.53
2110,1972,6,14/07/2024,38.11,6,49.19
2111,294,25,30/07/2024,361.63,3,36.85
2112,1788,43,27/12/2023,453.11,7,31.16
2113,1659,63,12/12/2024,806.21,1,16.59
2114,611,45,23/03/2024,810.27,1,26.41
2115,1644,55,09/05/2024,326.43,6,15.4
2116,113,63,06/05/2024,503.98,10,46.01
2117,407,33,12/08/2024,298.01,6,27.8
2118,1414,16,09/05/2024,995.77,8,39.99
2119,1834,62,15/05/2024,89.6,2,42.14
2120,292,63,02/06/2024,870.77,3,48.85
2121,1043,88,24/06/2024,686.28,10,41.88
2122,1960,23,11/08/2024,236.84,10,34.77
2123,367,30,19/03/2024,730.1,4,14.13
2124,1860,11,24/11/2024,501.88,10,19.72
2125,1835,57,09/08/2024,387.57,9,32.77
2126,1075,28,25/05/2024,808.36,8,20.4
2127,827,30,15/05/2024,755.58,10,21.23
2128,348,28,20/10/2024,548.04,1,22.66
2129,126,54,11/05/2024,119.59,9,6.76
2130,1665,79,06/04/2024,904.75,6,18.59
2131,1230,30,24/02/2024,220.56,9,26.03
2132,1535,40,22/10/2024,614.97,9,41.66
2133,1806,65,10/08/2024,600.32,3,32.15
2134,498,99,30/10/2024,182.63,7,34.84
2135,202,83,21/07/2024,250.21,10,12.87
2136,1774,25,11/10/2024,629.84,10,44.35
2137,207,42,05/08/2024,91.45,9,43.08
2138,1696,73,20/12/2023,981.17,4,5.72
2139,1270,85,24/11/2024,300.6,8,24.89
2140,1916,64,16/05/2024,244.16,3,39.41
2141,1980,39,04/12/2024,829.48,4,42.66
2142,691,16,11/08/2024,984.95,9,38.19
2143,651,15,30/10/2024,594.13,1,19.61
2144,893,56,27/06/2024,415.84,9,16.45
2145,1552,27,15/12/2024,133.69,1,9.73
2146,1016,99,15/07/2024,590.85,5,19.69
2147,179,23,26/01/2024,603.97,1,41.48
2148,495,3,26/09/2024,400.03,10,13.32
2149,1338,8,09/10/2024,123.63,2,31.98
2150,1200,96,05/03/2024,257.73,5,6.15
2151,1151,89,22/03/2024,445.19,1,26.22
2152,731,53,03/03/2024,436.44,4,30.78
2153,1327,41,21/12/2023,896.74,2,44.69
2154,1777,26,21/06/2024,931.58,9,40.13
2155,1215,7,16/04/2024,126.34,9,30.89
2156,1197,71,24/01/2024,694.09,10,7.64
2157,409,16,02/07/2024,635.04,10,8.86
2158,1819,85,16/03/2024,43.96,4,10.83
2159,341,3,19/07/2024,888.49,9,11.1
2160,1256,26,13/12/2024,685.24,8,45.24
2161,923,84,08/02/2024,981.03,5,41.88
2162,106,71,04/03/2024,76.72,2,12.49
2163,189,43,23/12/2023,133.17,5,9.29
2164,1983,64,06/09/2024,818.5,6,17.75
2165,521,16,26/02/2024,403.68,6,35.47
2166,1882,6,09/06/2024,486.96,2,26.45
2167,1502,10,12/01/2024,455.36,7,49.72
2168,1681,41,08/11/2024,51.59,9,7.09
2169,1636,94,23/12/2023,178.99,10,39.46
2170,723,49,15/08/2024,884.73,8,29.32
2171,1473,46,10/11/2024,436.17,7,34.31
2172,237,81,06/04/2024,213.96,5,23.55
2173,585,13,11/09/2024,820.79,1,26.86
2174,1761,91,12/04/2024,303.76,10,33.09
2175,1966,62,09/03/2024,797.9,6,6.06
2176,1118,4,12/03/2024,246.45,5,22.06
2177,198,10,15/07/2024,897.65,10,24.57
2178,669,45,06/09/2024,108.19,7,10.62
2179,1122,34,15/08/2024,538.73,1,6.35
2180,82,38,23/05/2024,214.08,5,47.55
2181,1785,73,06/11/2024,961.34,1,35.01
2182,1775,59,03/06/2024,307.28,1,30.26
2183,1344,37,25/05/2024,156.61,6,40.98
2184,256,7,23/06/2024,461.29,3,43.68
2185,432,8,11/12/2024,357.98,8,6.43
2186,1434,48,12/06/2024,63.57,4,35.67
2187,630,10,31/10/2024,203.73,5,16.02
2188,431,85,04/05/2024,50.19,1,42.28
2189,677,29,25/03/2024,278.96,7,5.89
2190,1933,66,14/08/2024,893.69,3,40.72
2191,963,83,16/08/2024,913.12,7,32.22
2192,1061,37,11/02/2024,144.19,8,22.36
2193,1746,6,19/02/2024,583.5,6,9.4
2194,1057,6,02/03/2024,719.95,10,23.05
2195,185,1,28/04/2024,505.75,2,14.15
2196,1301,58,15/03/2024,38.07,6,42.7
2197,711,10,04/12/2024,505.67,3,38.78
2198,965,100,12/05/2024,637.52,5,35.82
2199,1356,47,18/07/2024,429.65,3,47.28
2200,271,60,09/04/2024,837.98,8,9
2201,635,54,07/02/2024,606.94,3,22.52
2202,533,86,08/09/2024,732.77,5,13.14
2203,1291,45,01/06/2024,154.61,10,7.23
2204,1892,52,22/04/2024,771.39,6,48.36
2205,978,52,06/05/2024,595.56,5,10.48
2206,844,29,05/04/2024,996.09,3,36.81
2207,739,42,19/01/2024,361,2,38.45
2208,1567,80,06/11/2024,537.11,4,42.18
2209,552,92,17/05/2024,128.93,8,17.87
2210,1743,50,25/09/2024,881.87,1,30.39
2211,1390,13,14/07/2024,472.94,3,12.29
2212,1526,90,11/02/2024,188.55,2,36.6
2213,1533,59,15/05/2024,665.41,4,37.13
2214,1110,2,31/01/2024,351.21,6,49.78
2215,1487,28,20/03/2024,783.91,2,41.11
2216,61,12,19/03/2024,234.32,8,35.24
2217,269,82,19/11/2024,867.15,4,43.71
2218,1114,73,19/04/2024,486.94,4,12.14
2219,459,64,11/03/2024,330.25,1,46.41
2220,282,63,29/01/2024,462.38,7,31.9
2221,1768,94,25/12/2023,679.39,2,11.13
2222,651,8,22/04/2024,452.67,5,23.33
2223,480,77,16/10/2024,313.08,10,33.79
2224,1559,5,21/08/2024,49.5,2,23.26
2225,481,93,21/02/2024,245.86,5,19.86
2226,416,62,28/02/2024,653.7,10,42.55
2227,690,92,16/03/2024,930.25,4,26.08
2228,955,57,14/09/2024,600.42,2,20.36
2229,763,69,06/09/2024,185.71,9,22.38
2230,1119,61,18/10/2024,67.44,10,18.7
2231,713,68,13/05/2024,938.22,3,26.6
2232,854,13,19/07/2024,415.13,3,7.95
2233,1816,32,15/06/2024,750.03,3,18.91
2234,1873,39,14/05/2024,379.22,8,23.46
2235,300,81,02/04/2024,643.36,8,39.49
2236,1829,36,23/10/2024,359.96,6,19.84
2237,1326,23,17/06/2024,613.44,7,45.39
2238,1777,88,05/12/2024,502.14,8,26.67
2239,1451,44,12/12/2024,471.29,6,29.77
2240,394,77,18/12/2024,769.4,8,45.6
2241,1780,10,01/11/2024,10.95,2,38.13
2242,60,74,21/05/2024,553.08,7,8.81
2243,59,89,10/10/2024,699.27,2,16.13
2244,1422,31,22/03/2024,832.8,8,10.41
2245,1317,35,18/07/2024,381.01,2,42.66
2246,999,18,22/12/2023,847.83,2,37.15
2247,1377,5,24/02/2024,613.87,10,7.19
2248,1002,63,22/09/2024,139.08,9,46.89
2249,539,54,05/05/2024,809.64,6,8.01
2250,607,84,29/02/2024,118.43,10,40.01
2251,1015,82,05/04/2024,885.67,3,32.54
2252,1525,61,10/03/2024,131.32,6,25.07
2253,1144,31,26/05/2024,1000,8,7.63
2254,1368,88,08/06/2024,588.95,10,10.92
2255,549,46,05/10/2024,671.48,5,22.23
2256,677,100,09/12/2024,961.08,7,20.32
2257,1456,51,12/11/2024,194.22,7,38.23
2258,1726,90,07/07/2024,149.2,9,36.57
2259,1197,12,15/05/2024,654.06,3,13.82
2260,1323,8,23/04/2024,100.45,5,17.22
2261,1681,57,04/02/2024,673.54,3,12.02
2262,880,42,20/06/2024,211.02,1,5.35
2263,403,78,12/04/2024,144.12,9,40.55
2264,1866,31,23/01/2024,449.46,6,7.4
2265,1441,66,06/01/2024,544.63,8,11.56
2266,487,85,09/02/2024,82.29,5,16.1
2267,488,80,07/11/2024,197.9,9,10.63
2268,1634,92,05/07/2024,880.56,9,16.82
2269,1520,64,15/07/2024,84.81,2,11.23
2270,1861,6,08/08/2024,707.39,3,15.51
2271,1800,6,03/08/2024,204.33,3,48.14
2272,333,77,07/03/2024,107.16,4,35.06
2273,1242,9,28/02/2024,769.83,1,30.17
2274,417,76,02/01/2024,834.68,6,17.77
2275,592,60,22/06/2024,830.33,10,17.71
2276,1645,45,30/10/2024,92.17,4,37.9
2277,855,89,28/03/2024,552.06,10,29.02
2278,586,66,14/09/2024,149.08,6,10.69
2279,708,68,14/06/2024,373.18,7,16.27
2280,616,46,13/09/2024,768.3,1,40.66
2281,1476,23,12/04/2024,170.07,5,46.71
2282,377,70,21/04/2024,696.27,6,42.14
2283,900,56,28/09/2024,248.88,6,35.49
2284,278,6,01/02/2024,209.57,10,12.25
2285,903,54,01/09/2024,75.97,10,11.48
2286,1819,89,06/03/2024,698.58,1,45.78
2287,468,92,25/09/2024,337.99,2,40.83
2288,1277,63,13/04/2024,969.82,10,46.43
2289,323,74,13/11/2024,403.71,2,44.39
2290,1385,97,17/02/2024,931.57,5,20.62
2291,421,66,22/12/2023,965.58,10,17.73
2292,1187,59,12/06/2024,592.64,8,25.28
2293,168,69,10/08/2024,250.38,9,40.5
2294,739,92,03/01/2024,217.81,5,7.78
2295,1914,65,24/09/2024,735.89,6,24.64
2296,1201,9,28/03/2024,998.62,10,40.16
2297,714,93,26/09/2024,145.69,6,8.59
2298,1040,21,05/08/2024,682.99,6,30.13
2299,78,87,29/09/2024,544.94,10,32.54
2300,486,8,30/01/2024,137.89,7,22.93
2301,1743,65,24/07/2024,359.06,3,12.52
2302,1041,41,30/09/2024,99.81,3,40.95
2303,575,92,17/08/2024,686.17,3,23.85
2304,204,65,05/02/2024,81.69,9,16.94
2305,324,90,27/06/2024,425.56,1,32.71
2306,611,87,25/12/2023,32.03,9,18.44
2307,269,72,25/01/2024,426.93,9,24.44
2308,914,66,25/04/2024,164.1,2,16.25
2309,1327,6,22/03/2024,36.97,3,29.36
2310,646,19,24/01/2024,976.28,8,35.04
2311,1,88,17/03/2024,935.57,8,26.35
2312,1810,21,27/09/2024,744.07,2,36.35
2313,1196,92,10/10/2024,246,5,32.98
2314,1964,52,22/01/2024,474.59,5,7.64
2315,371,95,30/05/2024,547.64,9,13.7
2316,383,29,02/08/2024,172.46,8,31.45
2317,545,46,20/12/2023,58.24,1,30.5
2318,777,85,15/09/2024,72.75,4,20.69
2319,1875,94,30/10/2024,981.38,10,12.11
2320,796,3,07/04/2024,422.81,5,28.04
2321,725,68,08/04/2024,476.69,10,45.94
2322,1559,25,12/11/2024,175.14,7,48.58
2323,200,39,08/02/2024,846.2,9,23.25
2324,1102,49,20/09/2024,801.22,6,21.66
2325,1839,94,17/12/2024,21.89,3,39.7
2326,119,49,07/12/2024,961.76,2,40.43
2327,1973,49,29/10/2024,551.42,1,36.52
2328,214,69,14/03/2024,730.46,6,48.49
2329,203,8,28/02/2024,318.47,6,19.72
2330,855,40,24/09/2024,848.84,3,14.9
2331,1967,22,24/09/2024,804.41,9,24.98
2332,1623,31,10/10/2024,686.32,2,13.88
2333,1859,4,21/12/2023,885.47,6,8.02
2334,1577,90,12/09/2024,129.57,8,45.65
2335,162,52,13/12/2024,310.36,9,6.12
2336,520,4,29/01/2024,901.12,9,21.04
2337,777,45,08/05/2024,677.29,9,37.75
2338,1809,59,13/10/2024,397.42,7,9.9
2339,1926,70,23/09/2024,840.22,10,16.81
2340,1497,77,31/05/2024,500.54,5,9.43
2341,386,18,30/04/2024,855.11,2,31.17
2342,876,39,12/08/2024,177.23,2,22.13
2343,438,100,18/07/2024,150.59,6,20.07
2344,1547,4,16/03/2024,813.98,1,36.86
2345,215,89,13/06/2024,122.9,6,13.15
2346,97,17,06/10/2024,452.3,8,14.39
2347,1602,50,15/11/2024,770.32,6,38.97
2348,414,96,31/01/2024,457.65,1,46.89
2349,1480,42,03/10/2024,485.05,3,5.09
2350,374,42,03/09/2024,945.22,5,12.77
2351,540,29,24/05/2024,252.05,5,49.73
2352,772,50,26/09/2024,268.78,3,17.11
2353,510,55,14/07/2024,495.32,8,5.44
2354,1969,10,08/09/2024,216.51,3,9.19
2355,386,86,17/03/2024,179.55,10,17.05
2356,620,59,08/09/2024,287.26,9,15.61
2357,1328,77,03/06/2024,126.33,1,46.54
2358,1236,35,03/03/2024,480.23,5,44.26
2359,1595,22,10/01/2024,83.4,7,12.9
2360,1551,36,10/04/2024,23.63,3,9.97
2361,1867,53,08/03/2024,181.53,10,13
2362,1209,88,07/11/2024,377.49,3,25.23
2363,119,28,14/03/2024,462.8,8,44.92
2364,463,75,10/09/2024,16.62,7,9.8
2365,977,14,22/03/2024,30.5,10,20.45
2366,1498,22,03/08/2024,216.17,1,24.33
2367,955,74,11/02/2024,256.22,8,7
2368,1874,35,13/04/2024,283.87,3,21.82
2369,1517,49,16/11/2024,550.17,10,18.07
2370,935,33,28/11/2024,328.61,1,42.08
2371,1978,81,31/08/2024,53.77,10,23.32
2372,169,49,23/07/2024,312.75,2,40.93
2373,826,43,22/02/2024,277.54,8,5.08
2374,1441,96,07/01/2024,676.43,8,37
2375,219,75,25/12/2023,889.12,9,37.8
2376,37,2,11/06/2024,61.53,5,42.79
2377,437,85,24/05/2024,30.97,5,14.74
2378,779,11,26/06/2024,795.51,3,9.77
2379,371,34,10/01/2024,477.53,7,10.81
2380,1325,14,14/07/2024,494.7,2,44.24
2381,924,69,12/08/2024,31.18,6,33.08
2382,702,71,23/01/2024,505.3,8,47.59
2383,363,24,07/11/2024,683.1,4,27.39
2384,1967,32,07/10/2024,641.54,2,35.12
2385,1393,32,28/11/2024,890.69,5,16.19
2386,173,60,02/10/2024,707.48,2,48.15
2387,126,24,14/02/2024,656.53,7,42.43
2388,1738,48,31/12/2023,354.18,9,46.87
2389,1450,60,31/05/2024,714.75,3,25.85
2390,342,87,29/01/2024,922.71,3,43.62
2391,290,67,10/06/2024,458.91,1,39.46
2392,1214,25,29/01/2024,210.77,5,20.75
2393,564,25,20/10/2024,156.64,7,45.15
2394,964,12,24/09/2024,979.83,7,14.38
2395,72,60,14/07/2024,284.89,9,36.33
2396,440,15,17/07/2024,840.4,1,33.65
2397,1210,53,30/09/2024,169.83,5,36.08
2398,1531,48,18/04/2024,842.91,9,34.81
2399,805,25,13/09/2024,896.26,1,41.33
2400,1782,7,13/07/2024,101.39,5,35.75
2401,1130,55,16/01/2024,865.18,4,16.24
2402,784,36,29/07/2024,886.86,8,47.72
2403,1905,73,13/02/2024,532.91,7,45.91
2404,1855,49,30/11/2024,888.93,7,21.33
2405,1528,52,09/03/2024,376.48,6,5.82
2406,577,2,12/11/2024,261.62,3,29.96
